timestamp,value,match_id
2018-04-07 14:30:00,3,2516997
2018-04-07 14:35:00,9,2516997
2018-04-07 14:40:00,3,2516997
2018-04-07 14:45:00,4,2516997
2018-04-07 14:50:00,4,2516997
2018-04-07 14:55:00,1,2516997
2018-04-14 16:30:00,6,2517000
2018-04-14 16:35:00,2,2517000
2018-04-14 16:40:00,9,2517000
2018-04-14 16:45:00,7,2517000
2018-04-14 16:50:00,6,2517000
2018-04-14 16:55:00,7,2517000
2018-04-14 17:00:00,5,2517000
2018-04-14 17:05:00,9,2517000
2018-04-14 17:10:00,12,2517000
2018-04-14 17:15:00,13,2517000
2018-04-14 17:20:00,6,2517000
2018-04-14 17:25:00,10,2517000
2018-04-14 17:30:00,4,2517000
2018-04-14 17:35:00,6,2517000
2018-04-14 17:40:00,7,2517000
2018-04-14 17:45:00,6,2517000
2018-04-14 17:50:00,3,2517000
2018-04-14 17:55:00,4,2517000
2018-04-28 13:30:00,3,2517018
2018-04-28 13:35:00,12,2517018
2018-04-28 13:40:00,10,2517018
2018-04-28 13:45:00,7,2517018
2018-04-28 13:50:00,10,2517018
2018-04-28 13:55:00,2,2517018
2018-04-28 14:00:00,10,2517018
2018-04-28 14:05:00,5,2517018
2018-04-28 14:10:00,9,2517018
2018-04-28 14:15:00,0,2517018
2018-04-28 14:20:00,0,2517018
2018-04-28 14:25:00,0,2517018
2018-04-28 14:30:00,0,2517018
2018-04-28 14:35:00,0,2517018
2018-04-28 14:40:00,0,2517018
2018-04-28 14:45:00,0,2517018
2018-04-28 14:50:00,0,2517018
2018-04-28 14:55:00,0,2517018
2018-05-05 13:30:00,6,2517029
2018-05-05 13:35:00,7,2517029
2018-05-05 13:40:00,6,2517029
2018-05-05 13:45:00,10,2517029
2018-05-05 13:50:00,9,2517029
2018-05-05 13:55:00,5,2517029
2018-05-05 14:00:00,5,2517029
2018-05-05 14:05:00,12,2517029
2018-05-05 14:10:00,4,2517029
2018-05-05 14:15:00,5,2517029
2018-05-05 14:20:00,4,2517029
2018-05-05 14:25:00,4,2517029
2018-05-05 14:30:00,1,2517029
2018-05-05 14:35:00,7,2517029
2018-05-05 14:40:00,8,2517029
2018-05-05 14:45:00,4,2517029
2018-05-05 14:50:00,6,2517029
2018-05-05 14:55:00,2,2517029
