timestamp,value
2018-08-31 11:20:00,189
2018-08-31 11:50:00,197
2018-08-31 12:20:00,187
2018-08-31 12:50:00,195
2018-08-31 13:20:00,190
2018-08-31 13:50:00,198
2018-08-31 14:20:00,203
2018-08-31 14:50:00,199
2018-08-31 15:20:00,188
2018-08-31 15:50:00,180
2018-08-31 16:20:00,163
2018-08-31 16:50:00,150
2018-08-31 17:20:00,129
2018-08-31 17:50:00,115
2018-08-31 18:20:00,96
2018-08-31 18:50:00,87
2018-08-31 19:20:00,76
2018-08-31 19:50:00,66
2018-08-31 20:20:00,61
2018-08-31 20:50:00,56
2018-08-31 21:20:00,52
2018-08-31 21:50:00,48
2018-08-31 22:20:00,46
2018-08-31 22:50:00,42
2018-08-31 23:20:00,40
2018-08-31 23:50:00,39
2018-09-01 00:20:00,36
2018-09-01 00:50:00,34
2018-09-01 01:20:00,32
2018-09-01 01:50:00,31
2018-09-01 02:20:00,29
2018-09-01 02:50:00,28
2018-09-01 03:20:00,27
2018-09-01 03:50:00,27
2018-09-01 04:20:00,22
2018-09-01 04:50:00,14
2018-09-01 05:20:00,15
2018-09-01 05:50:00,16
2018-09-01 06:20:00,17
2018-09-01 06:50:00,17
2018-09-01 07:20:00,17
2018-09-01 07:50:00,19
2018-09-01 08:20:00,22
2018-09-01 08:50:00,27
2018-09-01 09:20:00,30
2018-09-01 09:50:00,35
2018-09-01 10:20:00,41
2018-09-01 10:50:00,47
2018-09-01 11:20:00,52
2018-09-01 11:50:00,57
2018-09-01 12:20:00,62
2018-09-01 12:50:00,65
2018-09-01 13:20:00,68
2018-09-01 13:50:00,70
2018-09-01 14:20:00,77
2018-09-01 14:50:00,76
2018-09-01 15:20:00,77
2018-09-01 15:50:00,79
2018-09-01 16:20:00,76
2018-09-01 16:50:00,76
2018-09-01 17:20:00,74
2018-09-01 17:50:00,66
2018-09-01 18:20:00,63
2018-09-01 18:50:00,61
2018-09-01 19:20:00,58
2018-09-01 19:50:00,57
2018-09-01 20:20:00,57
2018-09-01 20:50:00,55
2018-09-01 21:20:00,53
2018-09-01 21:50:00,54
2018-09-01 22:20:00,52
2018-09-01 22:50:00,47
2018-09-01 23:20:00,45
2018-09-01 23:50:00,41
2018-09-02 00:20:00,39
2018-09-02 00:50:00,38
2018-09-02 01:20:00,36
2018-09-02 01:50:00,36
2018-09-02 02:20:00,35
2018-09-02 02:50:00,33
2018-09-02 03:20:00,31
2018-09-02 03:50:00,31
2018-09-02 04:20:00,25
2018-09-02 04:50:00,13
2018-09-02 05:20:00,14
2018-09-02 05:50:00,15
2018-09-02 06:20:00,15
2018-09-02 06:50:00,16
2018-09-02 07:20:00,17
2018-09-02 07:50:00,18
2018-09-02 08:20:00,20
2018-09-02 08:50:00,23
2018-09-02 09:20:00,27
2018-09-02 09:50:00,35
2018-09-02 10:20:00,36
2018-09-02 10:50:00,41
2018-09-02 11:20:00,49
2018-09-02 11:50:00,55
2018-09-02 12:20:00,62
2018-09-02 12:50:00,66
2018-09-02 13:20:00,71
2018-09-02 13:50:00,77
2018-09-02 14:20:00,80
2018-09-02 14:50:00,78
2018-09-02 15:20:00,83
2018-09-02 15:50:00,79
2018-09-02 16:20:00,75
2018-09-02 16:50:00,72
2018-09-02 17:20:00,68
2018-09-02 17:50:00,67
2018-09-02 18:20:00,70
2018-09-02 18:50:00,65
2018-09-02 19:20:00,59
2018-09-02 19:50:00,56
2018-09-02 20:20:00,56
2018-09-02 20:50:00,54
2018-09-02 21:20:00,55
2018-09-02 21:50:00,54
2018-09-02 22:20:00,57
2018-09-02 22:50:00,53
2018-09-02 23:20:00,49
2018-09-02 23:50:00,46
2018-09-03 00:20:00,43
2018-09-03 00:50:00,41
2018-09-03 01:20:00,39
2018-09-03 01:50:00,37
2018-09-03 02:20:00,34
2018-09-03 02:50:00,33
2018-09-03 03:20:00,31
2018-09-03 03:50:00,31
2018-09-03 04:20:00,25
2018-09-03 04:50:00,15
2018-09-03 05:20:00,16
2018-09-03 05:50:00,16
2018-09-03 06:20:00,16
2018-09-03 06:50:00,17
2018-09-03 07:20:00,18
2018-09-03 07:50:00,21
2018-09-03 08:20:00,23
2018-09-03 08:50:00,27
2018-09-03 09:20:00,35
2018-09-03 09:50:00,42
2018-09-03 10:20:00,50
2018-09-03 10:50:00,61
2018-09-03 11:20:00,69
2018-09-03 11:50:00,73
2018-09-03 12:20:00,76
2018-09-03 12:50:00,80
2018-09-03 13:20:00,86
2018-09-03 13:50:00,93
2018-09-03 14:20:00,99
2018-09-03 14:50:00,97
2018-09-03 15:20:00,95
2018-09-03 15:50:00,96
2018-09-03 16:20:00,91
2018-09-03 16:50:00,86
2018-09-03 17:20:00,80
2018-09-03 17:50:00,80
2018-09-03 18:20:00,74
2018-09-03 18:50:00,68
2018-09-03 19:20:00,64
2018-09-03 19:50:00,62
2018-09-03 20:20:00,60
2018-09-03 20:50:00,58
2018-09-03 21:20:00,54
2018-09-03 21:50:00,52
2018-09-03 22:20:00,51
2018-09-03 22:50:00,48
2018-09-03 23:20:00,46
2018-09-03 23:50:00,44
2018-09-04 00:20:00,42
2018-09-04 00:50:00,40
2018-09-04 01:20:00,38
2018-09-04 01:50:00,37
2018-09-04 02:20:00,35
2018-09-04 02:50:00,33
2018-09-04 03:20:00,33
2018-09-04 03:50:00,32
2018-09-04 04:20:00,25
2018-09-04 04:50:00,15
2018-09-04 05:20:00,16
2018-09-04 05:50:00,17
2018-09-04 06:20:00,19
2018-09-04 06:50:00,24
2018-09-04 07:20:00,33
2018-09-04 07:50:00,60
2018-09-04 08:20:00,115
2018-09-04 08:50:00,195
2018-09-04 09:20:00,292
2018-09-04 09:50:00,306
2018-09-04 10:20:00,326
2018-09-04 10:50:00,346
2018-09-04 11:20:00,371
2018-09-04 11:50:00,372
2018-09-04 12:20:00,368
2018-09-04 12:50:00,366
2018-09-04 13:20:00,367
2018-09-04 13:50:00,364
2018-09-04 14:20:00,357
2018-09-04 14:50:00,344
2018-09-04 15:20:00,337
2018-09-04 15:50:00,320
2018-09-04 16:20:00,302
2018-09-04 16:50:00,297
2018-09-04 17:20:00,277
2018-09-04 17:50:00,238
2018-09-04 18:20:00,206
2018-09-04 18:50:00,178
2018-09-04 19:20:00,155
2018-09-04 19:50:00,131
2018-09-04 20:20:00,113
2018-09-04 20:50:00,101
2018-09-04 21:20:00,93
2018-09-04 21:50:00,83
2018-09-04 22:20:00,74
2018-09-04 22:50:00,66
2018-09-04 23:20:00,59
2018-09-04 23:50:00,52
2018-09-05 00:20:00,49
2018-09-05 00:50:00,45
2018-09-05 01:20:00,43
2018-09-05 01:50:00,42
2018-09-05 02:20:00,40
2018-09-05 02:50:00,38
